GEO.id,GEO.id2,GEO.display-label,NAICS.id,NAICS.display-label,YEAR.id,ESTAB,EMP,PAYQTR1,PAYANN
0400000US36,36,New York,3162,Footwear manufacturing,2016,17,175,1425,6073
0400000US36,36,New York,3169,Other leather and allied product manufacturing,2016,51,601,4841,21830
0400000US36,36,New York,3211,Sawmills and wood preservation,2016,90,1423,14142,57360
0400000US36,36,New York,3212,"Veneer, plywood, and engineered wood product manufacturing",2016,20,584,9111,30241
0400000US36,36,New York,3219,Other wood product manufacturing,2016,443,6461,59471,252364
0400000US36,36,New York,3221,"Pulp, paper, and paperboard mills",2016,32,4196,73703,304261
0400000US36,36,New York,3222,Converted paper product manufacturing,2016,189,10338,135734,544551
0400000US36,36,New York,3231,Printing and related support activities,2016,1609,20527,242841,979982
0400000US36,36,New York,3241,Petroleum and coal products manufacturing,2016,124,1209,15476,96318
0400000US36,36,New York,3251,Basic chemical manufacturing,2016,79,5075,103215,421714
0400000US36,36,New York,3252,"Resin, synthetic rubber, and artificial synthetic fibers and filaments manufacturing",2016,35,1075,15571,65612
0400000US36,36,New York,3253,"Pesticide, fertilizer, and other agricultural chemical manufacturing",2016,33,474,6402,34158
0400000US36,36,New York,3254,Pharmaceutical and medicine manufacturing,2016,142,20526,399324,1521237
0400000US36,36,New York,3255,"Paint, coating, and adhesive manufacturing",2016,64,1294,19605,87159
0400000US36,36,New York,3256,"Soap, cleaning compound, and toilet preparation manufacturing",2016,138,5863,82564,328100
0400000US36,36,New York,3259,Other chemical product and preparation manufacturing,2016,77,4794,78821,316970
0400000US36,36,New York,3261,Plastics product manufacturing,2016,397,19937,230178,925929
0400000US36,36,New York,3262,Rubber product manufacturing,2016,47,2315,43803,144254
0400000US36,36,New York,3271,Clay product and refractory manufacturing,2016,42,1538,17092,69075
0400000US36,36,New York,3272,Glass and glass product manufacturing,2016,115,4091,52105,217096
0400000US36,36,New York,3273,Cement and concrete product manufacturing,2016,289,5217,57471,285922
0400000US36,36,New York,3274,Lime and gypsum product manufacturing,2016,10,187,3791,18635
0400000US36,36,New York,3279,Other nonmetallic mineral product manufacturing,2016,177,4088,52309,221949
0400000US36,36,New York,3311,Iron and steel mills and ferroalloy manufacturing,2016,27,1645,25262,98744
0400000US36,36,New York,3312,Steel product manufacturing from purchased steel,2016,18,463,6969,29434
0400000US36,36,New York,3313,Alumina and aluminum production and processing,2016,16,2451,48074,164134
0400000US36,36,New York,3314,Nonferrous metal (except aluminum) production and processing,2016,80,4268,65948,251502
0400000US36,36,New York,3315,Foundries,2016,39,1294,15210,61967
0400000US36,36,New York,3321,Forging and stamping,2016,98,2399,28980,127514
0400000US36,36,New York,3322,Cutlery and handtool manufacturing,2016,58,1544,18261,76025
0400000US36,36,New York,3323,Architectural and structural metals manufacturing,2016,648,12376,153021,660123
0400000US36,36,New York,3324,"Boiler, tank, and shipping container manufacturing",2016,63,4364,64121,265033
0400000US36,36,New York,3325,Hardware manufacturing,2016,28,975,11794,46818
0400000US36,36,New York,3326,Spring and wire product manufacturing,2016,39,845,9540,39285
0400000US36,36,New York,3327,"Machine shops; turned product; and screw, nut, and bolt manufacturing",2016,857,13601,157815,679869
0400000US36,36,New York,3328,"Coating, engraving, heat treating, and allied activities",2016,187,3513,39638,162338
0400000US36,36,New York,3329,Other fabricated metal product manufacturing,2016,243,9485,128826,520941
0400000US36,36,New York,3331,"Agriculture, construction, and mining machinery manufacturing",2016,47,2100,26694,107584
0400000US36,36,New York,3332,Industrial machinery manufacturing,2016,164,5336,83189,331367
0400000US36,36,New York,3333,Commercial and service industry machinery manufacturing,2016,98,2751,40245,166704
0400000US36,36,New York,3334,"Ventilation, heating, air-conditioning, and commercial refrigeration equipment manufacturing",2016,68,2784,33072,144476
0400000US36,36,New York,3335,Metalworking machinery manufacturing,2016,227,5022,71779,305097
0400000US36,36,New York,3336,"Engine, turbine, and power transmission equipment manufacturing",2016,46,6899,104781,429862
0400000US36,36,New York,3339,Other general purpose machinery manufacturing,2016,224,14491,235982,961634
0400000US36,36,New York,3341,Computer and peripheral equipment manufacturing,2016,54,2636,43464,179004
0400000US36,36,New York,3342,Communications equipment manufacturing,2016,79,4957,80985,356341
0400000US36,36,New York,3343,Audio and video equipment manufacturing,2016,29,311,3412,16731
0400000US36,36,New York,3344,Semiconductor and other electronic component manufacturing,2016,217,19367,317025,1430443
0400000US36,36,New York,3345,"Navigational, measuring, electromedical, and control instruments manufacturing",2016,241,15057,309574,1233662
0400000US36,36,New York,3346,Manufacturing and reproducing magnetic and optical media,2016,36,471,7665,36437
0400000US36,36,New York,3351,Electric lighting equipment manufacturing,2016,94,2638,32428,137692
0400000US36,36,New York,3352,Household appliance manufacturing,2016,7,922,7126,28994
0400000US36,36,New York,3353,Electrical equipment manufacturing,2016,108,3521,46851,196866
0400000US36,36,New York,3359,Other electrical equipment and component manufacturing,2016,102,6166,100453,375727
0400000US36,36,New York,3361,Motor vehicle manufacturing,2016,9,104,1852,7817
0400000US36,36,New York,3362,Motor vehicle body and trailer manufacturing,2016,50,1280,16135,64484
0400000US36,36,New York,3363,Motor vehicle parts manufacturing,2016,121,9947,222047,655638
0400000US36,36,New York,3364,Aerospace product and parts manufacturing,2016,58,6173,109181,452729
0400000US36,36,New York,3365,Railroad rolling stock manufacturing,2016,16,2300,33734,150235
0400000US36,36,New York,3366,Ship and boat building,2016,38,479,5864,26257
0400000US36,36,New York,3369,Other transportation equipment manufacturing,2016,20,326,4366,17298
0400000US36,36,New York,3371,Household and institutional furniture and kitchen cabinet manufacturing,2016,653,6738,67304,289958
0400000US36,36,New York,3372,Office furniture (including fixtures) manufacturing,2016,258,5033,58589,252842
0400000US36,36,New York,3379,Other furniture related product manufacturing,2016,42,1572,15228,71021
0400000US36,36,New York,3391,Medical equipment and supplies manufacturing,2016,641,13503,198285,762501
0400000US36,36,New York,3399,Other miscellaneous manufacturing,2016,1273,18471,223829,936798
0400000US36,36,New York,4231,Motor vehicle and motor vehicle parts and supplies merchant wholesalers,2016,1257,14056,154168,641725
0400000US36,36,New York,4232,Furniture and home furnishing merchant wholesalers,2016,1215,12196,203925,883089
0400000US36,36,New York,4233,Lumber and other construction materials merchant wholesalers,2016,844,11021,147061,666069
0400000US36,36,New York,4234,Professional and commercial equipment and supplies merchant wholesalers,2016,2208,40561,824849,3282551
0400000US36,36,New York,4235,Metal and mineral (except petroleum) merchant wholesalers,2016,502,4887,78231,341943
0400000US36,36,New York,4236,Household appliances and electrical and electronic goods merchant wholesalers,2016,2000,23715,494894,2108378
0400000US36,36,New York,4237,"Hardware, plumbing and heating equipment and supplies merchant wholesalers",2016,968,10558,172578,726764
0400000US36,36,New York,4238,"Machinery, equipment, and supplies merchant wholesalers",2016,2155,24170,390199,1627651
0400000US36,36,New York,4239,Miscellaneous durable goods merchant wholesalers,2016,4305,30551,421003,1808003
0400000US36,36,New York,4241,Paper and paper product merchant wholesalers,2016,746,8579,132667,537049
0400000US36,36,New York,4242,Drugs and druggists' sundries merchant wholesalers,2016,1041,24829,559662,2376582
0400000US36,36,New York,4243,"Apparel, piece goods, and notions merchant wholesalers",2016,3383,41103,799392,3526764
0400000US36,36,New York,4244,Grocery and related product merchant wholesalers,2016,3997,58917,809415,3346937
0400000US36,36,New York,4245,Farm product raw material merchant wholesalers,2016,119,1290,36057,143912
0400000US36,36,New York,4246,Chemical and allied products merchant wholesalers,2016,603,6278,147026,570102
0400000US36,36,New York,4247,Petroleum and petroleum products merchant wholesalers,2016,249,2978,68746,245702
0400000US36,36,New York,4248,"Beer, wine, and distilled alcoholic beverage merchant wholesalers",2016,441,16093,351989,1442997
0400000US36,36,New York,4249,Miscellaneous nondurable goods merchant wholesalers,2016,2134,16618,231166,965888
0400000US36,36,New York,4251,Wholesale electronic markets and agents and brokers,2016,3269,14800,190780,877520
0400000US36,36,New York,4411,Automobile dealers,2016,2170,57610,690263,3127951
0400000US36,36,New York,4412,Other motor vehicle dealers,2016,551,4750,41849,213998
0400000US36,36,New York,4413,"Automotive parts, accessories, and tire stores",2016,2119,19253,136131,550483
0400000US36,36,New York,4421,Furniture stores,2016,1515,11099,106421,458346
0400000US36,36,New York,4422,Home furnishings stores,2016,1793,17189,100015,443047
0400000US36,36,New York,4431,Electronics and appliance stores,2016,3085,26672,210501,887166
0400000US36,36,New York,4441,Building material and supplies dealers,2016,3784,61668,450132,2043892
0400000US36,36,New York,4442,Lawn and garden equipment and supplies stores,2016,745,5485,35434,200732
0400000US36,36,New York,4451,Grocery stores,2016,12830,191809,1031169,4268438
0400000US36,36,New York,4452,Specialty food stores,2016,2970,19039,105450,458762
0400000US36,36,New York,4453,"Beer, wine, and liquor stores",2016,3235,13037,76998,336708
0400000US36,36,New York,4461,Health and personal care stores,2016,8477,89375,673133,2912669
0400000US36,36,New York,4471,Gasoline stations,2016,4696,33253,168634,725946
0400000US36,36,New York,4481,Clothing stores,2016,7707,116275,609980,2612494
0400000US36,36,New York,4482,Shoe stores,2016,1849,19965,92118,405515
0400000US36,36,New York,4483,"Jewelry, luggage, and leather goods stores",2016,2257,10691,102955,430221
0400000US36,36,New York,4511,"Sporting goods, hobby, and musical instrument stores",2016,2235,25545,110664,485816
0400000US36,36,New York,4512,Book stores and news dealers,2016,773,6823,31257,131607
0400000US36,36,New York,4521,Department stores,2016,372,66806,357383,1497274
0400000US36,36,New York,4529,Other general merchandise stores,2016,2720,60549,329926,1394540
0400000US36,36,New York,4531,Florists,2016,1074,4217,24659,111646
0400000US36,36,New York,4532,"Office supplies, stationery, and gift stores",2016,2158,15937,72369,316456
0400000US36,36,New York,4533,Used merchandise stores,2016,1023,6759,39050,172398
0400000US36,36,New York,4539,Other miscellaneous store retailers,2016,3077,17712,232517,932988
0400000US36,36,New York,4541,Electronic shopping and mail-order houses,2016,3426,27505,391443,1529404
0400000US36,36,New York,4542,Vending machine operators,2016,227,1837,15382,63687
0400000US36,36,New York,4543,Direct selling establishments,2016,1983,14206,169610,694185
0400000US36,36,New York,4811,Scheduled air transportation,2016,191,33275,703970,2498311
0400000US36,36,New York,4812,Nonscheduled air transportation,2016,105,887,16296,71240
0400000US36,36,New York,4831,"Deep sea, coastal, and great lakes water transportation",2016,106,2118,53180,224140
0400000US36,36,New York,4832,Inland water transportation,2016,32,529,6882,33377
0400000US36,36,New York,4841,General freight trucking,2016,2868,26744,280459,1221956
0400000US36,36,New York,4842,Specialized freight trucking,2016,1976,17163,172939,805313
0400000US36,36,New York,4851,Urban transit systems,2016,100,8893,141767,553289
0400000US36,36,New York,4852,Interurban and rural bus transportation,2016,41,1338,12446,51797
0400000US36,36,New York,4853,Taxi and limousine service,2016,2023,11969,100035,463709
0400000US36,36,New York,4854,School and employee bus transportation,2016,376,42307,275942,1173047
0400000US36,36,New York,4855,Charter bus industry,2016,114,2605,18219,83894
0400000US36,36,New York,4859,Other transit and ground passenger transportation,2016,542,11996,84279,367835
0400000US36,36,New York,4861,Pipeline transportation of crude oil,2016,2,a,D,D
0400000US36,36,New York,4862,Pipeline transportation of natural gas,2016,55,612,16999,59661
0400000US36,36,New York,4869,Other pipeline transportation,2016,13,77,2235,7865
0400000US36,36,New York,4871,"Scenic and sightseeing transportation, land",2016,60,1202,8539,46683
0400000US36,36,New York,4872,"Scenic and sightseeing transportation, water",2016,108,1001,6176,49259
0400000US36,36,New York,4879,"Scenic and sightseeing transportation, other",2016,10,134,1613,7802
0400000US36,36,New York,4881,Support activities for air transportation,2016,208,12267,107648,425582
0400000US36,36,New York,4882,Support activities for rail transportation,2016,25,331,3646,14986
0400000US36,36,New York,4883,Support activities for water transportation,2016,91,1608,36314,153331
0400000US36,36,New York,4884,Support activities for road transportation,2016,569,3219,24333,107001
0400000US36,36,New York,4885,Freight transportation arrangement,2016,1618,17426,253804,1048761
0400000US36,36,New York,4889,Other support activities for transportation,2016,98,591,4240,18214
0400000US36,36,New York,4921,Couriers and express delivery services,2016,571,29600,327268,1355848
0400000US36,36,New York,4922,Local messengers and local delivery,2016,458,4542,29689,131568
0400000US36,36,New York,4931,Warehousing and storage,2016,526,19689,201797,860131
0400000US36,36,New York,5111,"Newspaper, periodical, book, and directory publishers",2016,1416,50270,1263410,4667663
0400000US36,36,New York,5112,Software publishers,2016,575,17696,809759,3117441
0400000US36,36,New York,5121,Motion picture and video industries,2016,2762,39613,422602,1734554
0400000US36,36,New York,5122,Sound recording industries,2016,551,5468,193423,714464
0400000US36,36,New York,5151,Radio and television broadcasting,2016,384,23974,890621,3270437
0400000US36,36,New York,5152,Cable and other subscription programming,2016,101,18088,906755,2929590
0400000US36,36,New York,5171,Wired telecommunications carriers,2016,2147,50796,1421020,4698829
0400000US36,36,New York,5172,Wireless telecommunications carriers (except satellite),2016,841,9989,201279,730478
0400000US36,36,New York,5174,Satellite telecommunications,2016,26,382,11458,40242
0400000US36,36,New York,5179,Other telecommunications,2016,630,4844,137623,498718
0400000US36,36,New York,5182,"Data processing, hosting, and related services",2016,817,26872,749539,2871862
0400000US36,36,New York,5191,Other information services,2016,1586,48736,1952781,6194268
0400000US36,36,New York,5211,Monetary authorities - central bank,2016,2,h,D,D
0400000US36,36,New York,5221,Depository credit intermediation,2016,6591,148414,7336192,18849260
0400000US36,36,New York,5222,Nondepository credit intermediation,2016,1250,24874,1365635,4093655
0400000US36,36,New York,5223,Activities related to credit intermediation,2016,1501,14242,471431,1479688
0400000US36,36,New York,5231,Securities and commodity contracts intermediation and brokerage,2016,3167,102040,15996925,33741541
0400000US36,36,New York,5232,Securities and commodity exchanges,2016,17,3311,315341,755502
0400000US36,36,New York,5239,Other financial investment activities,2016,5018,88172,12943635,30940997
0400000US36,36,New York,5241,Insurance carriers,2016,1679,106525,3972910,11574795
0400000US36,36,New York,5242,"Agencies, brokerages, and other insurance related activities",2016,7469,61963,1593058,5497620
0400000US36,36,New York,5259,Other investment pools and funds,2016,125,641,46094,151312
0400000US36,36,New York,5311,Lessors of real estate,2016,16958,73722,1055706,3993400
0400000US36,36,New York,5312,Offices of real estate agents and brokers,2016,5358,20799,451923,1795781
0400000US36,36,New York,5313,Activities related to real estate,2016,8586,59321,919313,3778092
0400000US36,36,New York,5321,Automotive equipment rental and leasing,2016,825,8167,82517,333362
0400000US36,36,New York,5322,Consumer goods rental,2016,928,7496,67506,297734
0400000US36,36,New York,5323,General rental centers,2016,100,612,5682,27761
0400000US36,36,New York,5324,Commercial and industrial machinery and equipment rental and leasing,2016,640,7647,118125,504684
0400000US36,36,New York,5331,Lessors of nonfinancial intangible assets (except copyrighted works),2016,144,2410,54556,221785
0400000US36,36,New York,5411,Legal services,2016,13839,122137,3216761,14031375
0400000US36,36,New York,5412,"Accounting, tax preparation, bookkeeping, and payroll services",2016,9029,100074,1752404,7319688
0400000US36,36,New York,5413,"Architectural, engineering, and related services",2016,6121,67007,1269708,5804345
0400000US36,36,New York,5414,Specialized design services,2016,3709,14428,227128,1055481
0400000US36,36,New York,5415,Computer systems design and related services,2016,8421,91793,2256392,9139620
0400000US36,36,New York,5416,"Management, scientific, and technical consulting services",2016,11062,78336,1994656,8328501
0400000US36,36,New York,5417,Scientific research and development services,2016,963,41724,858742,3505502
0400000US36,36,New York,5418,"Advertising, public relations, and related services",2016,3784,88896,2227077,8525318
0400000US36,36,New York,5419,"Other professional, scientific, and technical services",2016,4679,43108,751995,3116794
0400000US36,36,New York,5511,Management of companies and enterprises,2016,3014,184213,7252869,24126009
0400000US36,36,New York,5611,Office administrative services,2016,2267,32811,553633,2355112
0400000US36,36,New York,5612,Facilities support services,2016,396,7426,78604,341554
0400000US36,36,New York,5613,Employment services,2016,2925,270512,4647460,17535917
0400000US36,36,New York,5614,Business support services,2016,2258,45847,631022,2261431
0400000US36,36,New York,5615,Travel arrangement and reservation services,2016,2343,16525,325255,1164700
0400000US36,36,New York,5616,Investigation and security services,2016,2064,84851,606512,2622925
0400000US36,36,New York,5617,Services to buildings and dwellings,2016,12112,101726,727016,3740535
0400000US36,36,New York,5619,Other support services,2016,1250,12696,156962,663734
0400000US36,36,New York,5621,Waste collection,2016,668,10464,130428,567754
0400000US36,36,New York,5622,Waste treatment and disposal,2016,93,1793,28070,115202
0400000US36,36,New York,5629,Remediation and other waste management services,2016,754,9757,117231,570099
0400000US36,36,New York,6111,Elementary and secondary schools,2016,1741,98074,1010634,4230284
0400000US36,36,New York,6112,Junior colleges,2016,62,8590,61065,256899
0400000US36,36,New York,6113,"Colleges, universities, and professional schools",2016,300,250346,2768189,11691744
0400000US36,36,New York,6114,Business schools and computer and management training,2016,513,9370,93480,361845
0400000US36,36,New York,6115,Technical and trade schools,2016,385,5896,48422,207783
0400000US36,36,New York,6116,Other schools and instruction,2016,4523,40492,202503,906193
0400000US36,36,New York,6117,Educational support services,2016,748,10602,154109,629745
0400000US36,36,New York,6211,Offices of physicians,2016,15662,143515,2453299,11443505
0400000US36,36,New York,6212,Offices of dentists,2016,8978,54718,564844,2530063
0400000US36,36,New York,6213,Offices of other health practitioners,2016,9704,48867,403565,1790936
0400000US36,36,New York,6214,Outpatient care centers,2016,1847,66786,695964,3009536
0400000US36,36,New York,6215,Medical and diagnostic laboratories,2016,1226,17457,276556,1236096
0400000US36,36,New York,6216,Home health care services,2016,1181,211834,1190777,5361890
0400000US36,36,New York,6219,Other ambulatory health care services,2016,565,17672,163742,717366
0400000US36,36,New York,6221,General medical and surgical hospitals,2016,240,390462,6989385,29085948
0400000US36,36,New York,6222,Psychiatric and substance abuse hospitals,2016,44,23209,350493,1472812
0400000US36,36,New York,6223,Specialty (except psychiatric and substance abuse) hospitals,2016,20,28694,676742,2838184
0400000US36,36,New York,6231,Nursing care facilities (skilled nursing facilities),2016,713,126639,1157448,4868997
0400000US36,36,New York,6232,"Residential intellectual and developmental disability, mental health, and substance abuse facilities",2016,4001,77781,546127,2346966
0400000US36,36,New York,6233,Continuing care retirement communities and assisted living facilities for the elderly,2016,659,33293,202659,865710
0400000US36,36,New York,6239,Other residential care facilities,2016,298,14202,118860,515503
0400000US36,36,New York,6241,Individual and family services,2016,4757,169985,1080204,4677837
0400000US36,36,New York,6242,"Community food and housing, and emergency and other relief services",2016,1256,22743,193599,832320
0400000US36,36,New York,6243,Vocational rehabilitation services,2016,492,21178,115043,504964
0400000US36,36,New York,6244,Child day care services,2016,5976,75370,421484,1770333
0400000US36,36,New York,7111,Performing arts companies,2016,1420,23161,270890,1110639
0400000US36,36,New York,7112,Spectator sports,2016,259,11278,411803,1847895
0400000US36,36,New York,7113,"Promoters of performing arts, sports, and similar events",2016,814,25566,255311,1154294
0400000US36,36,New York,7114,"Agents and managers for artists, athletes, entertainers, and other public figures",2016,865,5105,118232,568034
0400000US36,36,New York,7115,"Independent artists, writers, and performers",2016,3443,6033,134780,1228916
0400000US36,36,New York,7121,"Museums, historical sites, and similar institutions",2016,645,18938,203212,864326
0400000US36,36,New York,7131,Amusement parks and arcades,2016,186,2379,9461,60610
0400000US36,36,New York,7132,Gambling industries,2016,114,3062,36346,141584
0400000US36,36,New York,7139,Other amusement and recreation industries,2016,4938,88963,417556,2041390
0400000US36,36,New York,7211,Traveler accommodation,2016,2512,99989,942858,4186260
0400000US36,36,New York,7212,RV (recreational vehicle) parks and recreational camps,2016,411,2316,14253,105800
0400000US36,36,New York,7213,Rooming and boarding houses,2016,141,1211,7902,32434
0400000US36,36,New York,7223,Special food services,2016,3599,75068,378861,1715400
0400000US36,36,New York,7224,Drinking places (alcoholic beverages),2016,3367,28481,147416,649915
0400000US36,36,New York,7225,Restaurants and other eating places,2016,43169,579358,2824016,12635082
0400000US36,36,New York,8111,Automotive repair and maintenance,2016,9578,45435,358932,1530271
0400000US36,36,New York,8112,Electronic and precision equipment repair and maintenance,2016,719,4621,56970,246163
0400000US36,36,New York,8113,Commercial and industrial machinery and equipment (except automotive and electronic) repair and maintenance,2016,809,4876,63212,266345
0400000US36,36,New York,8114,Personal and household goods repair and maintenance,2016,1516,4628,37857,163202
0400000US36,36,New York,8121,Personal care services,2016,14411,68129,311534,1364613
0400000US36,36,New York,8122,Death care services,2016,1519,8144,87975,384497
0400000US36,36,New York,8123,Drycleaning and laundry services,2016,5121,23757,138766,602037
0400000US36,36,New York,8129,Other personal services,2016,3852,25145,151241,708831
0400000US36,36,New York,8131,Religious organizations,2016,8446,80209,492962,2048829
0400000US36,36,New York,8132,Grantmaking and giving services,2016,1987,32299,490693,2016640
0400000US36,36,New York,8133,Social advocacy organizations,2016,1449,22254,248362,1048932
0400000US36,36,New York,8134,Civic and social organizations,2016,1433,16992,114171,493021
0400000US36,36,New York,8139,"Business, professional, labor, political, and similar organizations",2016,7400,58755,917420,3688720
0400000US48,48,Texas,1131,Timber tract operations,2016,15,51,567,2397
0400000US48,48,Texas,1132,Forest nurseries and gathering of forest products,2016,1,a,D,D
0400000US48,48,Texas,1133,Logging,2016,197,1188,12534,53518
0400000US48,48,Texas,1141,Fishing,2016,81,139,907,3899
0400000US48,48,Texas,1142,Hunting and trapping,2016,54,156,1562,6323
0400000US48,48,Texas,1151,Support activities for crop production,2016,380,4002,38346,160940
0400000US48,48,Texas,1152,Support activities for animal production,2016,301,1433,14333,60801
0400000US48,48,Texas,1153,Support activities for forestry,2016,45,158,1499,6494
0400000US48,48,Texas,2111,Oil and gas extraction,2016,2942,53781,2350371,7608381
0400000US48,48,Texas,2121,Coal mining,2016,22,2146,55331,192256
0400000US48,48,Texas,2122,Metal ore mining,2016,9,49,706,2731
0400000US48,48,Texas,2123,Nonmetallic mineral mining and quarrying,2016,366,6682,88996,355720
0400000US48,48,Texas,2131,Support activities for mining,2016,4908,136549,3174101,11264448
0400000US48,48,Texas,2211,"Electric power generation, transmission and distribution",2016,986,39633,1303348,4115856
0400000US48,48,Texas,2212,Natural gas distribution,2016,281,11102,301795,1075049
0400000US48,48,Texas,2213,"Water, sewage and other systems",2016,712,4769,56765,233734
0400000US48,48,Texas,2361,Residential building construction,2016,7875,42808,725992,3025084
0400000US48,48,Texas,2362,Nonresidential building construction,2016,3532,62216,988893,4366673
0400000US48,48,Texas,2371,Utility system construction,2016,2272,115716,1927704,7997447
0400000US48,48,Texas,2372,Land subdivision,2016,599,4478,93154,329371
0400000US48,48,Texas,2373,"Highway, street, and bridge construction",2016,722,33344,402184,1790151
0400000US48,48,Texas,2379,Other heavy and civil engineering construction,2016,322,25231,389546,1600510
0400000US48,48,Texas,2381,"Foundation, structure, and building exterior contractors",2016,5818,78654,846504,3763350
0400000US48,48,Texas,2382,Building equipment contractors,2016,12616,173258,2191486,9668816
0400000US48,48,Texas,2383,Building finishing contractors,2016,4866,68564,684961,3070864
0400000US48,48,Texas,2389,Other specialty trade contractors,2016,4541,69881,784003,3464235
0400000US48,48,Texas,3111,Animal food manufacturing,2016,122,2998,34417,138226
0400000US48,48,Texas,3112,Grain and oilseed milling,2016,41,2409,24755,108928
0400000US48,48,Texas,3113,Sugar and confectionery product manufacturing,2016,83,3253,30684,134774
0400000US48,48,Texas,3114,Fruit and vegetable preserving and specialty food manufacturing,2016,116,8440,72061,307514
0400000US48,48,Texas,3115,Dairy product manufacturing,2016,72,6812,81461,341883
0400000US48,48,Texas,3116,Animal slaughtering and processing,2016,272,37185,308878,1334316
0400000US48,48,Texas,3117,Seafood product preparation and packaging,2016,34,975,6323,27765
0400000US48,48,Texas,3118,Bakeries and tortilla manufacturing,2016,846,20026,158346,670592
0400000US48,48,Texas,3119,Other food manufacturing,2016,253,9730,99155,488069
0400000US48,48,Texas,3121,Beverage manufacturing,2016,413,11018,140100,594620
0400000US48,48,Texas,3122,Tobacco manufacturing,2016,5,189,1865,5430
0400000US48,48,Texas,3131,"Fiber, yarn, and thread mills",2016,9,122,697,2904
0400000US48,48,Texas,3132,Fabric mills,2016,35,2434,21968,91270
0400000US48,48,Texas,3133,Textile and fabric finishing and fabric coating mills,2016,45,611,6035,26287
0400000US48,48,Texas,3141,Textile furnishings mills,2016,116,1856,13378,60079
0400000US48,48,Texas,3149,Other textile product mills,2016,326,3896,30970,129210
0400000US48,48,Texas,3151,Apparel knitting mills,2016,9,33,150,703
0400000US48,48,Texas,3152,Cut and sew apparel manufacturing,2016,175,2361,12438,58345
0400000US48,48,Texas,3159,Apparel accessories and other apparel manufacturing,2016,28,792,5063,23055
0400000US48,48,Texas,3161,Leather and hide tanning and finishing,2016,14,211,2013,8402
0400000US48,48,Texas,3162,Footwear manufacturing,2016,34,2553,15439,71630
0400000US48,48,Texas,3169,Other leather and allied product manufacturing,2016,89,1047,6760,29191
0400000US48,48,Texas,3211,Sawmills and wood preservation,2016,109,3198,33527,142935
0400000US48,48,Texas,3212,"Veneer, plywood, and engineered wood product manufacturing",2016,69,4124,47415,197851
0400000US48,48,Texas,3219,Other wood product manufacturing,2016,559,16848,132812,598564
0400000US48,48,Texas,3221,"Pulp, paper, and paperboard mills",2016,12,3041,57181,247402
0400000US48,48,Texas,3222,Converted paper product manufacturing,2016,214,12441,156541,663320
0400000US48,48,Texas,3231,Printing and related support activities,2016,1721,23341,237173,988743
0400000US48,48,Texas,3241,Petroleum and coal products manufacturing,2016,204,23647,804611,2736540
0400000US48,48,Texas,3251,Basic chemical manufacturing,2016,312,27663,850422,3099509
0400000US48,48,Texas,3252,"Resin, synthetic rubber, and artificial synthetic fibers and filaments manufacturing",2016,133,15188,475430,1722775
0400000US48,48,Texas,3253,"Pesticide, fertilizer, and other agricultural chemical manufacturing",2016,67,1774,32576,123517
0400000US48,48,Texas,3254,Pharmaceutical and medicine manufacturing,2016,116,7364,105817,462167
0400000US48,48,Texas,3255,"Paint, coating, and adhesive manufacturing",2016,130,4932,80115,320244
0400000US48,48,Texas,3256,"Soap, cleaning compound, and toilet preparation manufacturing",2016,150,5301,80760,344911
0400000US48,48,Texas,3259,Other chemical product and preparation manufacturing,2016,211,5656,98192,378507
0400000US48,48,Texas,3261,Plastics product manufacturing,2016,654,38367,410862,1777485
0400000US48,48,Texas,3262,Rubber product manufacturing,2016,110,2554,29448,111968
0400000US48,48,Texas,3271,Clay product and refractory manufacturing,2016,58,3301,38657,144947
0400000US48,48,Texas,3272,Glass and glass product manufacturing,2016,93,3636,48591,191133
0400000US48,48,Texas,3273,Cement and concrete product manufacturing,2016,726,17469,206487,916140
0400000US48,48,Texas,3274,Lime and gypsum product manufacturing,2016,37,1538,23771,93751
0400000US48,48,Texas,3279,Other nonmetallic mineral product manufacturing,2016,283,7511,95460,375198
0400000US48,48,Texas,3311,Iron and steel mills and ferroalloy manufacturing,2016,47,4205,71923,278090
0400000US48,48,Texas,3312,Steel product manufacturing from purchased steel,2016,46,3641,44959,161288
0400000US48,48,Texas,3313,Alumina and aluminum production and processing,2016,31,2907,42910,148821
0400000US48,48,Texas,3314,Nonferrous metal (except aluminum) production and processing,2016,68,4623,64348,254009
0400000US48,48,Texas,3315,Foundries,2016,96,5437,60836,245715
0400000US48,48,Texas,3321,Forging and stamping,2016,143,7339,100628,393555
0400000US48,48,Texas,3322,Cutlery and handtool manufacturing,2016,44,1075,12730,53832
0400000US48,48,Texas,3323,Architectural and structural metals manufacturing,2016,1100,38120,431775,1850107
0400000US48,48,Texas,3324,"Boiler, tank, and shipping container manufacturing",2016,195,8656,127790,521692
0400000US48,48,Texas,3325,Hardware manufacturing,2016,28,923,9350,40304
0400000US48,48,Texas,3326,Spring and wire product manufacturing,2016,88,2598,28323,118326
0400000US48,48,Texas,3327,"Machine shops; turned product; and screw, nut, and bolt manufacturing",2016,1735,22332,274255,1095703
0400000US48,48,Texas,3328,"Coating, engraving, heat treating, and allied activities",2016,413,9356,103040,423866
0400000US48,48,Texas,3329,Other fabricated metal product manufacturing,2016,603,26085,391577,1557802
0400000US48,48,Texas,3331,"Agriculture, construction, and mining machinery manufacturing",2016,490,30609,530458,1935329
